year,source_ccode,target_ccode,tie
1953,155,160,-1165.768314431857
1954,155,160,-1167.865964861502
1955,155,160,-1123.3106195728915
1956,155,160,-1224.0179991798168
1957,155,160,-1252.9965596105803
1958,155,160,-1253.9021286029774
1959,155,160,-1248.0824929441042
1960,155,160,-1487.168584654989
1961,155,160,-1484.4148340189413
1962,155,160,-1576.7265736501158
1963,155,160,-1591.795594480107
1964,155,160,-1604.0814890085458
1965,155,160,-1618.4499784403015
1966,155,160,-1637.7273096882282
1967,155,160,-1622.9542459886807
1968,155,160,-1626.0462862110926
1969,155,160,-1592.6402372642888
1970,155,160,-1606.0023673458127
1971,155,160,-1613.551085619256
1972,155,160,-1600.3222375162777
1973,155,160,-1575.5656790172097
1974,155,160,-1543.3033851609825
1975,155,160,-1554.8684729648367
1976,155,160,-1546.6636871298842
1977,155,160,-1487.5559634780611
1978,155,160,-1537.423515179552
1979,155,160,-1540.6386391710266
1980,155,160,-1593.4474500451333
1981,155,160,-1699.4473420165677
1982,155,160,-1721.8010286269573
1983,155,160,-1701.8748501690397
1984,155,160,-1757.6471989562078
1985,155,160,-1854.7443423243722
1986,155,160,-1788.975905807948
1987,155,160,-1785.6291431897816
1988,155,160,-1703.3106876407337
1989,155,160,-1641.9734252041335
1990,155,160,-1561.8188999923195
1991,155,160,-1410.187383631498
1992,155,160,-957.9056564293996
1993,155,160,-973.9788432475716
1994,155,160,-534.4925906408926
1995,155,160,-503.5701772245293
1996,155,160,-228.50253514166343
1997,155,160,71.57463560144879
1998,155,160,157.65097794010853
1999,155,160,156.61722629414453
2000,155,160,875.7458309033836
2001,155,160,977.0934039944977
2002,155,160,854.500656336254
2003,155,160,1393.8556804634181
2004,155,160,1865.4986693933051
2005,155,160,2627.7534948261773
2006,155,160,2141.5238487978304
2007,155,160,1956.6873500943448
2008,155,160,2767.469416780269
2009,155,160,2278.458168264936
2010,155,160,2404.799587199458
2011,155,160,2549.3574274129305
2012,155,160,2881.8223017146056
2013,155,160,1476.4473017146056
2014,155,160,535.2527486419795
1900,155,165,2962.4593356343166
1901,155,165,2921.935512211499
1902,155,165,2938.021146999917
1903,155,165,2869.439113180299
1904,155,165,2945.0175883460697
1905,155,165,2818.572946915803
1948,155,165,-490.3831631572684
1949,155,165,-458.0442029788019
1950,155,165,-434.3886147937801
1951,155,165,-457.4745807395475
1952,155,165,-381.45237479797834
1953,155,165,-423.03927702468536
1954,155,165,-424.13692745433127
1955,155,165,-395.58158216572065
1956,155,165,-458.28896177264505
1957,155,165,-476.2675222034086
1958,155,165,-482.1730911958066
1959,155,165,-488.3534555369333
1960,155,165,-730.4395472478182
1961,155,165,-746.6857966117695
1962,155,165,-818.997536242945
1963,155,165,-844.0665570729361
1964,155,165,-870.3524516013749
1965,155,165,-880.7209410331307
1966,155,165,-915.9982722810564
1967,155,165,-917.2252085815098
1968,155,165,-936.3172488039218
1969,155,165,-935.9111998571179
1970,155,165,-952.2733299386418
1971,155,165,-971.8220482120851
1972,155,165,-980.593200109106
1973,155,165,-1002.836641610038
1974,155,165,-1033.5743477538117
1975,155,165,-1068.1394355576658
1976,155,165,-1079.9346497227134
1977,155,165,-1095.8269260708903
1978,155,165,-1100.694477772381
1979,155,165,-1123.9096017638549
1980,155,165,-1149.7184126379634
1981,155,165,-1170.718304609396
1982,155,165,-1177.0719912197856
1983,155,165,-1191.145812761868
1984,155,165,-1207.918161549036
1985,155,165,-1215.0153049172013
1986,155,165,-1227.246868400778
1987,155,165,-1257.90010578261
1988,155,165,-1281.581650233562
1989,155,165,-1301.2443877969627
1990,155,165,-1327.0898625851478
1991,155,165,-1339.4583462243272
1992,155,165,-1334.1766190222288
1993,155,165,-1353.2498058404017
1994,155,165,-1418.7635532337208
1995,155,165,-1486.8411398173566
1996,155,165,-1507.7734977344917
1997,155,165,-1511.6963269913795
1998,155,165,-1505.6199846527197
1999,155,165,-1580.6537362986837
2000,155,165,-1669.5251316894446
2001,155,165,-1649.1775585983287
2002,155,165,-1679.7703062565743
2003,155,165,-1738.4152821294101
2004,155,165,-1850.7722931995231
2005,155,165,-1898.517467766651
2006,155,165,-1892.7471137949979
2007,155,165,-2073.5836124984835
2008,155,165,-2128.801545812559
2009,155,165,-1970.8127943278923
2010,155,165,-2074.47137539337
2011,155,165,-2195.9135351798977
2012,155,165,-2119.4486608782227
2013,155,165,-2164.8236608782227
2014,155,165,-2252.018213950847
1900,155,200,2571.9833840252004
1901,155,200,2530.459560602383
1902,155,200,2549.5451953908014
1903,155,200,2480.9631615711833
1904,155,200,2562.5416367369544
1905,155,200,2445.096995306687
1906,155,200,2531.6202996855345
1907,155,200,2437.6569955640243
1908,155,200,2470.0809171214496
1909,155,200,2428.7556912555956
1910,155,200,2444.8971145685027
1911,155,200,2390.7508905598606
1912,155,200,1931.4396882268893
1913,155,200,1898.9281907095256
1920,155,200,1208.6728217768532
1921,155,200,718.1731308428953
1922,155,200,516.6327073513685
1923,155,200,550.8404380913889
1924,155,200,529.0024784691441
1925,155,200,596.1882014127077
1926,155,200,462.7553401736086
1927,155,200,522.8356054829601
1928,155,200,418.7691627391878
1929,155,200,430.81847259061306
1930,155,200,203.81753978855522
1931,155,200,421.4090252058422
1932,155,200,399.0517556044906
1933,155,200,389.1924988275505
1934,155,200,343.25425174166594
1935,155,200,423.30957971760563
1936,155,200,356.7742893600689
1937,155,200,302.07792293886996
1938,155,200,340.10986865003724
1948,155,200,-870.8591147663847
1949,155,200,-835.5201545879172
1950,155,200,-818.8645664028954
1951,155,200,-847.9505323486646
1952,155,200,-763.9283264070946
1953,155,200,-819.5152286338016
1954,155,200,-806.6128790634484
1955,155,200,-741.057533774836
1956,155,200,-784.7649133817613
1957,155,200,-810.7434738125248
1958,155,200,-825.6490428049237
1959,155,200,-817.8294071460496
1960,155,200,-1031.9154988569353
1961,155,200,-1060.1617482208858
1962,155,200,-1135.4734878520612
1963,155,200,-1150.5425086820524
1964,155,200,-1177.8284032104912
1965,155,200,-1189.196892642247
1966,155,200,-1184.4742238901727
1967,155,200,-1175.701160190627
1968,155,200,-1192.793200413038
1969,155,200,-1151.3871514662333
1970,155,200,-1175.749281547758
1971,155,200,-1226.2979998212013
1972,155,200,-1272.0691517182222
1973,155,200,-1236.3125932191542
1974,155,200,-1203.0502993629289
1975,155,200,-1323.6153871667811
1976,155,200,-1328.4106013318287
1977,155,200,-1360.3028776800056
1978,155,200,-1324.1704293814964
1979,155,200,-1181.3855533729711
1980,155,200,-1185.1943642470796
1981,155,200,-1296.1942562185122
1982,155,200,-1365.5479428289018
1983,155,200,-1410.6217643709842
1984,155,200,-1426.3941131581523
1985,155,200,-1402.4912565263166
1986,155,200,-1399.7228200098943
1987,155,200,-1398.3760573917261
1988,155,200,-1302.0576018426782
1989,155,200,-1299.7203394060798
1990,155,200,-1219.565814194264
1991,155,200,-1336.9342978334425
1992,155,200,-1295.652570631346
1993,155,200,-1286.725757449518
1994,155,200,-1395.239504842837
1995,155,200,-1288.317091426472
1996,155,200,-1169.249449343608
1997,155,200,-1098.1722786004957
1998,155,200,-1239.095936261836
1999,155,200,-1380.1296879077981
2000,155,200,-1330.0010832985608
2001,155,200,-1314.653510207445
2002,155,200,-1322.2462578656905
2003,155,200,-1424.8912337385264
2004,155,200,-1303.2482448086394
2005,155,200,-1351.9934193757672
2006,155,200,-1351.223065404114
2007,155,200,-1359.0595641075997
2008,155,200,-1366.2774974216754
2009,155,200,-739.2887459370086
2010,155,200,-1058.9473270024864
2011,155,200,-760.389486789014
2012,155,200,-1284.924612487339
2013,155,200,-731.2996124873389
2014,155,200,-1311.4941655599632
1948,155,205,329.3163344470795
1949,155,205,360.65529462554605
1950,155,205,384.3108828105678
1951,155,205,353.2249168647995
1952,155,205,429.2471228063687
1953,155,205,391.66022057966165
1954,155,205,388.56257015001574
1955,155,205,420.1179154386273
1956,155,205,359.41053583170196
1957,155,205,341.4319754009384
1958,155,205,335.52640640854133
1959,155,205,329.3460420674146
1960,155,205,86.25995035652886
1961,155,205,69.01370099257838
1962,155,205,-2.2980386385970633
1963,155,205,-28.367059468588195
1964,155,205,-55.652953997027
1965,155,205,-66.02144342878273
1966,155,205,-101.29877467670849
1967,155,205,-104.52571097716282
1968,155,205,-122.61775119957383
1969,155,205,-124.21170225277092
1970,155,205,-141.5738323342939
1971,155,205,-160.12255060773714
1972,155,205,-165.89370250475804
1973,155,205,-189.13714400569006
1974,155,205,-224.8748501494647
1975,155,205,-262.439937953317
1976,155,205,-276.2351521183664
1977,155,205,-294.1274284665433
1978,155,205,-297.99498016803227
1979,155,205,-329.21010415950695
1980,155,205,-368.0189150336155
1981,155,205,-387.0188070050481
1982,155,205,-380.37249361543763
1983,155,205,-382.4463151575201
1984,155,205,-400.21866394468816
1985,155,205,-409.3158073128525
1986,155,205,-422.5473707964302
1987,155,205,-449.200608178262
1988,155,205,-480.88215262921403
1989,155,205,-495.54489019261564
1990,155,205,-519.3903649808017
1991,155,205,-529.7588486199802
1992,155,205,-563.4771214178818
1993,155,205,-590.5503082360538
1994,155,205,-645.0640556293729
1995,155,205,-706.1416422130096
1996,155,205,-727.0740001301438
1997,155,205,-752.9968293870315
1998,155,205,-758.9204870483718
1999,155,205,-809.9542386943358
2000,155,205,-905.8256340850967
2001,155,205,-885.4780609939826
2002,155,205,-901.0708086522263
2003,155,205,-961.7157845250622
2004,155,205,-1074.0727955951752
2005,155,205,-1152.817970162303
2006,155,205,-1250.04761619065
2007,155,205,-1383.8841148941356
2008,155,205,-1500.1020482082113
2009,155,205,-1283.1132967235444
2010,155,205,-1441.7718777890223
2011,155,205,-1603.2140375755498
2012,155,205,-1617.7491632738747
2013,155,205,-1631.1241632738747
2014,155,205,-1608.3187163465009
1907,155,210,2857.3585692224024
1912,155,210,2364.1412618852682
1919,155,210,1223.6307882263427
1920,155,210,1621.3743954352321
1921,155,210,1153.8747045012742
1922,155,210,973.3342810097474
1923,155,210,994.5420117497679
1924,155,210,956.704052127523
1925,155,210,978.8897750710867
1926,155,210,879.4569138319875
1927,155,210,917.537179141339
1928,155,210,854.4707363975667
1929,155,210,857.520046248992
1930,155,210,646.5191134469351
1931,155,210,882.1105988642221
1932,155,210,874.7533292628696
1933,155,210,868.8940724859294
1934,155,210,800.9558254000458
1935,155,210,885.0111533759846
1936,155,210,819.4758630184479
1937,155,210,744.7794965972498
1938,155,210,793.8114423084171
1939,155,210,595.7446654465402
1940,155,210,1299.6696861958862
1946,155,210,74.52396525730182
1947,155,210,64.63347418935336
1948,155,210,-427.1575411080048
1949,155,210,-396.81858092953917
1950,155,210,-372.1629927445174
1951,155,210,-403.2489586902848
1952,155,210,-328.22675274871654
1953,155,210,-365.81365497542174
1954,155,210,-366.91130540506856
1955,155,210,-332.35596011645794
1956,155,210,-392.06333972338325
1957,155,210,-411.04190015414497
1958,155,210,-411.9474691465439
1959,155,210,-419.1278334876697
1960,155,210,-664.2139251985554
1961,155,210,-677.4601745625059
1962,155,210,-748.7719141936814
1963,155,210,-771.8409350236725
1964,155,210,-802.1268295521113
1965,155,210,-807.495318983867
1966,155,210,-839.7726502317946
1967,155,210,-842.9995865322471
1968,155,210,-862.0916267546581
1969,155,210,-856.6855778078552
1970,155,210,-876.0477078893782
1971,155,210,-899.5964261628214
1972,155,210,-888.3675780598442
1973,155,210,-912.6110195607744
1974,155,210,-921.348725704549
1975,155,210,-940.9138135084013
1976,155,210,-975.7090276734507
1977,155,210,-993.6013040216276
1978,155,210,-998.4688557231184
1979,155,210,-975.6839797145913
1980,155,210,-922.4927905886998
1981,155,210,-985.4926825601324
1982,155,210,-1008.8463691705219
1983,155,210,-1061.9201907126044
1984,155,210,-1062.6925394997725
1985,155,210,-1063.7896828679386
1986,155,210,-1032.0212463515145
1987,155,210,-1060.674483733348
1988,155,210,-1055.3560281843002
1989,155,210,-1058.0187657477
1990,155,210,-1001.864240535886
1991,155,210,-1030.2327241750645
1992,155,210,-1101.950996972966
1993,155,210,-1066.024183791138
1994,155,210,-1054.537931184459
1995,155,210,-1092.615517768094
1996,155,210,-1146.5478756852299
1997,155,210,-1172.4707049421158
1998,155,210,-1166.394362603456
1999,155,210,-1109.42811424942
2000,155,210,-1179.2995096401828
2001,155,210,-1043.9519365490669
2002,155,210,-1087.5446842073125
2003,155,210,-932.1896600801465
2004,155,210,-243.54667115026132
2005,155,210,463.70815428261085
2006,155,210,1551.4785082542658
2007,155,210,1473.6420095507801
2008,155,210,1220.4240762367044
2009,155,210,-24.587172278628714
2010,155,210,524.7542466558934
2011,155,210,1271.3120868693659
2012,155,210,254.77696117104097
2013,155,210,657.401961171041
2014,155,210,-25.792591901585183
1900,155,211,2599.2866123494987
1901,155,211,2559.7627889266814
1902,155,211,2576.8484237150997
1903,155,211,2509.2663898954816
1904,155,211,2585.8448650612518
1905,155,211,2460.4002236309852
1906,155,211,2548.923528009833
1907,155,211,2439.9602238883217
1908,155,211,2481.384145445749
1909,155,211,2445.058919579894
1910,155,211,2461.2003428928
1911,155,211,2407.054118884159
1912,155,211,1949.7429165511876
1913,155,211,1928.2314190338238
1920,155,211,1192.9760501011515
1921,155,211,728.4763591671936
1922,155,211,548.9359356756668
1923,155,211,571.1436664156872
1924,155,211,540.3057067934424
1925,155,211,559.4914297370051
1926,155,211,456.0585684979069
1927,155,211,498.1388338072584
1928,155,211,433.07239106348607
1929,155,211,437.12170091491134
1930,155,211,228.12076811285442
1931,155,211,461.7122535301405
1932,155,211,451.354983928788
1933,155,211,443.49572715184877
1934,155,211,377.5574800659642
1935,155,211,459.6128080419039
1936,155,211,396.0775176843672
1937,155,211,319.38115126316916
1938,155,211,369.41309697433553
1950,155,211,-796.561338078598
1951,155,211,-826.6473040243654
1952,155,211,-752.6250980827972
1953,155,211,-789.2120003095042
1954,155,211,-788.3096507391492
1955,155,211,-759.7543054505386
1956,155,211,-819.4616850574639
1957,155,211,-839.4402454882274
1958,155,211,-845.3458144806245
1959,155,211,-850.5261788217522
1960,155,211,-1092.612270532636
1961,155,211,-1106.8585198965884
1962,155,211,-1174.170259527762
1963,155,211,-1197.239280357755
1964,155,211,-1222.525174886192
1965,155,211,-1229.8936643179477
1966,155,211,-1259.1709955658753
1967,155,211,-1256.3979318663278
1968,155,211,-1279.4899720887388
1969,155,211,-1282.0839231419359
1970,155,211,-1279.4460532234607
1971,155,211,-1311.994771496904
1972,155,211,-1314.7659233939248
1973,155,211,-1339.0093648948568
1974,155,211,-1353.7470710386297
1975,155,211,-1399.3121588424838
1976,155,211,-1382.1073730075314
1977,155,211,-1390.9996493557082
1978,155,211,-1370.867201057199
1979,155,211,-1320.0823250486737
1980,155,211,-1309.8911359227804
1981,155,211,-1423.891027894213
1982,155,211,-1446.2447145046044
1983,155,211,-1469.3185360466869
1984,155,211,-1492.090884833855
1985,155,211,-1514.1880282020193
1986,155,211,-1511.4195916855952
1987,155,211,-1571.0728290674288
1988,155,211,-1586.7543735183808
1989,155,211,-1499.4171110817806
1990,155,211,-1539.2625858699666
1991,155,211,-1560.6310695091452
1992,155,211,-1616.3493423070468
1993,155,211,-1662.4225291252187
1994,155,211,-1576.9362765185397
1995,155,211,-1704.0138631021746
1996,155,211,-1724.9462210193105
1997,155,211,-1697.8690502761983
1998,155,211,-1685.7927079375368
1999,155,211,-1772.8264595835008
2000,155,211,-1900.6978549742635
2001,155,211,-1890.3502818831475
2002,155,211,-1896.9430295413931
2003,155,211,-1961.588005414229
2004,155,211,-2007.945016484342
2005,155,211,-1967.6901910514698
2006,155,211,-2070.9198370798167
2007,155,211,-2046.7563357833005
2008,155,211,-2081.9742690973762
2009,155,211,-1672.9855176127112
2010,155,211,-1467.644098678189
2011,155,211,-1237.0862584647148
2012,155,211,-1367.6213841630397
2013,155,211,-1483.9963841630397
2014,155,211,-1494.1909372356658
1950,155,212,1240.9956524209274
1951,155,212,1209.909686475159
1952,155,212,1285.9318924167292
1953,155,212,1248.3449901900221
1954,155,212,1245.2473397603753
1955,155,212,1276.8026850489869
1956,155,212,1216.0953054420615
1957,155,212,1198.116745011299
1958,155,212,1192.211176018901
1959,155,212,1186.0308116777742
1960,155,212,942.9447199668884
1961,155,212,925.698470602938
1962,155,212,854.3867309717625
1963,155,212,829.3177101417714
1964,155,212,802.0318156133326
1965,155,212,791.6633261815768
1966,155,212,756.3859949336511
1967,155,212,753.1590586331977
1968,155,212,735.0670184107857
1969,155,212,733.4730673575896
1970,155,212,717.1109372760657
